,X,Y,tdx12_Pantanal,tdx30_Pantanal,srtm30_Pantanal,srtm30_wgs84_Pantanal,aster30_Pantanal,aster30_wgs84_Pantanal,aw3d30_Pantanal,aw3d30_wgs84_Pantanal
194,132.97134432,-56.53794674,-18.16228307,-18.16222679,-18.16222679,-18.16222679,-18.16222679,-18.16222679,-18.16232059,-18.16232059
195,120.62771519,-56.64129893,-18.30573553,-18.30570315,-18.30570315,-18.30570315,-18.30570315,-18.30570315,-18.30575711,-18.30575711
196,142.2952133,-56.07180882,-18.20768901,-18.2076403,-18.2076403,-18.2076403,-18.2076403,-18.2076403,-18.20772148,-18.20772148
197,108.71831007,-56.98411357,-18.8182877,-18.81834075,-18.81834075,-18.81834075,-18.81834075,-18.81834075,-18.81825234,-18.81825234
198,123.86833095,-56.37510409,-18.9914948,-18.99157671,-18.99157671,-18.99157671,-18.99157671,-18.99157671,-18.99144019,-18.99144019
199,113.65206292,-56.94942739,-18.84459296,-18.84465039,-18.84465039,-18.84465039,-18.84465039,-18.84465039,-18.84455468,-18.84455468
200,127.98628367,-56.48538949,-18.26732215,-18.26728337,-18.26728337,-18.26728337,-18.26728337,-18.26728337,-18.267348,-18.267348
201,114.34221037,-56.93500036,-18.14974192,-18.14968355,-18.14968355,-18.14968355,-18.14968355,-18.14968355,-18.14978084,-18.14978084
202,139.67924268,-56.18459251,-18.17974958,-18.17969621,-18.17969621,-18.17969621,-18.17969621,-18.17969621,-18.17978516,-18.17978516
203,128.02389796,-56.47620803,-18.30407115,-18.3040385,-18.3040385,-18.3040385,-18.3040385,-18.3040385,-18.30409292,-18.30409292
204,127.72634226,-56.63403704,-18.37002867,-18.37000701,-18.37000701,-18.37000701,-18.37000701,-18.37000701,-18.37004311,-18.37004311
205,118.58646036,-56.93043282,-18.28398136,-18.28394536,-18.28394536,-18.28394536,-18.28394536,-18.28394536,-18.28400536,-18.28400536
206,126.15098608,-56.33539324,-18.65718469,-18.65721089,-18.65721089,-18.65721089,-18.65721089,-18.65721089,-18.65716723,-18.65716723
207,151.14992187,-56.04748889,-18.1814731,-18.18142002,-18.18142002,-18.18142002,-18.18142002,-18.18142002,-18.18150849,-18.18150849
208,122.64751052,-56.83394026,-18.488432,-18.48843007,-18.48843007,-18.48843007,-18.48843007,-18.48843007,-18.48843328,-18.48843328
209,137.43852932,-56.20521553,-18.0179338,-18.01785346,-18.01785346,-18.01785346,-18.01785346,-18.01785346,-18.01798735,-18.01798735
210,121.2233261,-56.62655332,-18.12791199,-18.12784998,-18.12784998,-18.12784998,-18.12784998,-18.12784998,-18.12795333,-18.12795333
211,120.73321321,-56.61335479,-18.41247366,-18.41245907,-18.41245907,-18.41245907,-18.41245907,-18.41245907,-18.41248338,-18.41248338
212,117.2010256,-56.85854374,-18.21051734,-18.2104691,-18.2104691,-18.2104691,-18.2104691,-18.2104691,-18.2105495,-18.2105495
213,130.20629176,-56.49416529,-18.92279266,-18.92286312,-18.92286312,-18.92286312,-18.92286312,-18.92286312,-18.92274569,-18.92274569
214,117.63850809,-56.74681681,-18.12188722,-18.12182421,-18.12182421,-18.12182421,-18.12182421,-18.12182421,-18.12192923,-18.12192923
215,129.98049619,-56.26097134,-18.7245667,-18.72460413,-18.72460413,-18.72460413,-18.72460413,-18.72460413,-18.72454175,-18.72454175
216,125.06539333,-56.56848586,-18.15368847,-18.15363075,-18.15363075,-18.15363075,-18.15363075,-18.15363075,-18.15372694,-18.15372694
217,144.24069234,-56.03839226,-18.24780006,-18.24775803,-18.24775803,-18.24775803,-18.24775803,-18.24775803,-18.24782808,-18.24782808
218,126.46636731,-56.429655,-18.6331821,-18.63320429,-18.63320429,-18.63320429,-18.63320429,-18.63320429,-18.6331673,-18.6331673
219,136.17686,-56.29025964,-18.22788077,-18.22783542,-18.22783542,-18.22783542,-18.22783542,-18.22783542,-18.227911,-18.227911
220,130.65811416,-56.40155837,-18.25887857,-18.25883838,-18.25883838,-18.25883838,-18.25883838,-18.25883838,-18.25890536,-18.25890536
221,125.826618,-56.66730043,-18.36039649,-18.36037322,-18.36037322,-18.36037322,-18.36037322,-18.36037322,-18.360412,-18.360412
222,137.90156612,-56.30594959,-18.05853373,-18.05846016,-18.05846016,-18.05846016,-18.05846016,-18.05846016,-18.05858278,-18.05858278
223,139.57271349,-56.21330113,-18.06977389,-18.0697022,-18.0697022,-18.0697022,-18.0697022,-18.0697022,-18.06982169,-18.06982169
224,131.93921885,-56.26696629,-18.68717306,-18.68720425,-18.68720425,-18.68720425,-18.68720425,-18.68720425,-18.68715227,-18.68715227
225,112.07520581,-56.80061506,-18.79184945,-18.79189809,-18.79189809,-18.79189809,-18.79189809,-18.79189809,-18.79181703,-18.79181703
226,129.21219549,-56.72396697,-18.45812687,-18.4581199,-18.4581199,-18.4581199,-18.4581199,-18.4581199,-18.45813153,-18.45813153
227,117.41098845,-56.67308089,-18.6640636,-18.66409094,-18.66409094,-18.66409094,-18.66409094,-18.66409094,-18.66404538,-18.66404538
228,127.36751735,-56.39929469,-18.64180541,-18.64182904,-18.64182904,-18.64182904,-18.64182904,-18.64182904,-18.64178966,-18.64178966
229,141.15260715,-56.06084855,-18.15498807,-18.15493057,-18.15493057,-18.15493057,-18.15493057,-18.15493057,-18.1550264,-18.1550264
230,121.72681456,-56.54868141,-18.5336325,-18.53363811,-18.53363811,-18.53363811,-18.53363811,-18.53363811,-18.53362877,-18.53362877
231,114.06573665,-56.8310142,-18.72717164,-18.7272095,-18.7272095,-18.7272095,-18.7272095,-18.7272095,-18.7271464,-18.7271464
232,113.89693093,-56.78845952,-18.71277907,-18.71281453,-18.71281453,-18.71281453,-18.71281453,-18.71281453,-18.71275543,-18.71275543
233,109.61581497,-56.97382078,-18.77629473,-18.77634077,-18.77634077,-18.77634077,-18.77634077,-18.77634077,-18.77626403,-18.77626403
234,119.32185818,-56.72171983,-18.52135418,-18.52135774,-18.52135774,-18.52135774,-18.52135774,-18.52135774,-18.52135181,-18.52135181
235,113.73178246,-56.61383053,-18.97652329,-18.97660271,-18.97660271,-18.97660271,-18.97660271,-18.97660271,-18.97647035,-18.97647035
236,136.22447794,-56.05023024,-18.77601504,-18.77606103,-18.77606103,-18.77606103,-18.77606103,-18.77606103,-18.77598437,-18.77598437
237,112.30665554,-56.88600721,-18.76106398,-18.76110749,-18.76110749,-18.76110749,-18.76110749,-18.76110749,-18.76103498,-18.76103498
238,130.13770278,-56.19534284,-18.97650641,-18.97658582,-18.97658582,-18.97658582,-18.97658582,-18.97658582,-18.97645347,-18.97645347
239,118.83376863,-56.87885017,-18.50805117,-18.50805251,-18.50805251,-18.50805251,-18.50805251,-18.50805251,-18.50805028,-18.50805028
240,120.82597045,-56.78473116,-18.14894643,-18.14888792,-18.14888792,-18.14888792,-18.14888792,-18.14888792,-18.14898543,-18.14898543
241,105.84859849,-56.96232499,-18.94016431,-18.94023766,-18.94023766,-18.94023766,-18.94023766,-18.94023766,-18.94011541,-18.94011541
242,118.93693684,-56.51945322,-18.70942818,-18.70946308,-18.70946308,-18.70946308,-18.70946308,-18.70946308,-18.70940492,-18.70940492
243,118.94824645,-56.5143949,-18.72677429,-18.72681208,-18.72681208,-18.72681208,-18.72681208,-18.72681208,-18.7267491,-18.7267491
244,138.36403593,-56.19410218,-18.00182886,-18.00174584,-18.00174584,-18.00174584,-18.00174584,-18.00174584,-18.00188421,-18.00188421
245,116.53413808,-56.71308435,-18.65422124,-18.65424694,-18.65424694,-18.65424694,-18.65424694,-18.65424694,-18.6542041,-18.6542041
246,124.19262636,-56.61451844,-18.13394057,-18.13387956,-18.13387956,-18.13387956,-18.13387956,-18.13387956,-18.13398124,-18.13398124
247,130.30534436,-56.37281528,-18.66308356,-18.66311073,-18.66311073,-18.66311073,-18.66311073,-18.66311073,-18.66306544,-18.66306544
248,121.10678026,-56.7110489,-18.42656867,-18.42655643,-18.42655643,-18.42655643,-18.42655643,-18.42655643,-18.42657683,-18.42657683
249,120.87198724,-56.49770727,-18.71839878,-18.71843517,-18.71843517,-18.71843517,-18.71843517,-18.71843517,-18.71837451,-18.71837451
250,133.23290397,-56.09476371,-18.67361676,-18.6736457,-18.6736457,-18.6736457,-18.6736457,-18.6736457,-18.67359748,-18.67359748
251,124.58286194,-56.79305726,-18.01367285,-18.0135918,-18.0135918,-18.0135918,-18.0135918,-18.0135918,-18.01372688,-18.01372688
252,124.9871514,-56.70253066,-18.37900223,-18.37898206,-18.37898206,-18.37898206,-18.37898206,-18.37898206,-18.37901567,-18.37901567
253,127.67962693,-56.47579905,-18.13073395,-18.13067241,-18.13067241,-18.13067241,-18.13067241,-18.13067241,-18.13077497,-18.13077497
254,127.10967417,-56.38867144,-18.52212435,-18.52212803,-18.52212803,-18.52212803,-18.52212803,-18.52212803,-18.52212189,-18.52212189
255,141.66310858,-56.03536804,-18.48472068,-18.48471814,-18.48471814,-18.48471814,-18.48471814,-18.48471814,-18.48472238,-18.48472238
256,119.55979987,-56.64189515,-18.8128888,-18.81294095,-18.81294095,-18.81294095,-18.81294095,-18.81294095,-18.81285404,-18.81285404
257,123.70442411,-56.4304774,-18.76654902,-18.76659344,-18.76659344,-18.76659344,-18.76659344,-18.76659344,-18.7665194,-18.7665194
258,137.23564073,-56.04571809,-18.79381661,-18.79386557,-18.79386557,-18.79386557,-18.79386557,-18.79386557,-18.79378396,-18.79378396
259,112.172306,-56.8720708,-18.70967412,-18.70970906,-18.70970906,-18.70970906,-18.70970906,-18.70970906,-18.70965083,-18.70965083
260,137.39468199,-56.03231318,-18.92672428,-18.92679539,-18.92679539,-18.92679539,-18.92679539,-18.92679539,-18.92667687,-18.92667687
261,136.32650262,-56.22861958,-18.43031323,-18.43030161,-18.43030161,-18.43030161,-18.43030161,-18.43030161,-18.43032097,-18.43032097
262,135.30585482,-56.21177392,-18.45472678,-18.45471924,-18.45471924,-18.45471924,-18.45471924,-18.45471924,-18.45473181,-18.45473181
263,121.43171969,-56.67660854,-18.14263816,-18.14257861,-18.14257861,-18.14257861,-18.14257861,-18.14257861,-18.14267787,-18.14267787
264,126.96966028,-56.4677193,-18.83996187,-18.84001852,-18.84001852,-18.84001852,-18.84001852,-18.84001852,-18.8399241,-18.8399241
265,121.82156354,-56.65885785,-18.37368802,-18.37366697,-18.37366697,-18.37366697,-18.37366697,-18.37366697,-18.37370205,-18.37370205
266,119.09413931,-56.72744235,-18.38956222,-18.38954381,-18.38954381,-18.38954381,-18.38954381,-18.38954381,-18.38957449,-18.38957449
267,116.45750616,-56.8714322,-18.8791579,-18.87922109,-18.87922109,-18.87922109,-18.87922109,-18.87922109,-18.87911578,-18.87911578
268,133.29813329,-56.54731656,-18.31056216,-18.31053059,-18.31053059,-18.31053059,-18.31053059,-18.31053059,-18.3105832,-18.3105832
269,128.16840207,-56.29858803,-18.74877225,-18.74881371,-18.74881371,-18.74881371,-18.74881371,-18.74881371,-18.74874461,-18.74874461
270,120.09786582,-56.56495691,-18.70641661,-18.70645101,-18.70645101,-18.70645101,-18.70645101,-18.70645101,-18.70639367,-18.70639367
271,129.51534755,-56.44882818,-18.09836795,-18.09830101,-18.09830101,-18.09830101,-18.09830101,-18.09830101,-18.09841257,-18.09841257
272,124.65421775,-56.53812883,-18.0050684,-18.00498592,-18.00498592,-18.00498592,-18.00498592,-18.00498592,-18.00512339,-18.00512339
273,129.80057963,-56.50068259,-18.14509129,-18.14503214,-18.14503214,-18.14503214,-18.14503214,-18.14503214,-18.14513072,-18.14513072
274,143.79877677,-56.01559231,-18.06282542,-18.06275257,-18.06275257,-18.06275257,-18.06275257,-18.06275257,-18.06287399,-18.06287399
275,135.83884503,-56.30435753,-18.03047268,-18.03039443,-18.03039443,-18.03039443,-18.03039443,-18.03039443,-18.03052484,-18.03052484
276,141.02051474,-56.18852592,-18.35041064,-18.35038571,-18.35038571,-18.35038571,-18.35038571,-18.35038571,-18.35042726,-18.35042726
277,119.03165377,-56.70061928,-18.40608259,-18.40606694,-18.40606694,-18.40606694,-18.40606694,-18.40606694,-18.40609302,-18.40609302
278,118.07421969,-56.80076512,-18.24712754,-18.2470854,-18.2470854,-18.2470854,-18.2470854,-18.2470854,-18.24715564,-18.24715564
279,129.95089672,-56.32900395,-18.55925248,-18.55926236,-18.55926236,-18.55926236,-18.55926236,-18.55926236,-18.5592459,-18.5592459
280,123.07622203,-56.5249261,-18.23920333,-18.23915987,-18.23915987,-18.23915987,-18.23915987,-18.23915987,-18.23923231,-18.23923231
281,112.18649482,-56.96382576,-18.54790961,-18.54791759,-18.54791759,-18.54791759,-18.54791759,-18.54791759,-18.54790429,-18.54790429
282,111.58745008,-56.97035698,-18.76568504,-18.76572932,-18.76572932,-18.76572932,-18.76572932,-18.76572932,-18.76565553,-18.76565553
283,141.37815156,-56.0240638,-18.35266678,-18.35264223,-18.35264223,-18.35264223,-18.35264223,-18.35264223,-18.35268315,-18.35268315
284,112.88544226,-56.76419261,-18.75356307,-18.75360533,-18.75360533,-18.75360533,-18.75360533,-18.75360533,-18.7535349,-18.7535349
285,146.26674556,-56.00655166,-18.91340902,-18.91347792,-18.91347792,-18.91347792,-18.91347792,-18.91347792,-18.91336309,-18.91336309
286,128.75863551,-56.41992125,-18.27543193,-18.27539451,-18.27539451,-18.27539451,-18.27539451,-18.27539451,-18.27545688,-18.27545688
287,112.19317831,-56.93479727,-18.07492273,-18.07485189,-18.07485189,-18.07485189,-18.07485189,-18.07485189,-18.07496995,-18.07496995
288,137.64352864,-56.20515582,-18.12132814,-18.12126503,-18.12126503,-18.12126503,-18.12126503,-18.12126503,-18.12137021,-18.12137021
289,137.83804426,-56.11373838,-18.40967452,-18.40965946,-18.40965946,-18.40965946,-18.40965946,-18.40965946,-18.40968455,-18.40968455
290,130.8234713,-56.18734104,-18.80311472,-18.80316523,-18.80316523,-18.80316523,-18.80316523,-18.80316523,-18.80308105,-18.80308105
291,125.59707666,-56.46931078,-18.6233366,-18.62335715,-18.62335715,-18.62335715,-18.62335715,-18.62335715,-18.62332289,-18.62332289
292,124.99837146,-56.54315627,-18.16628575,-18.16623014,-18.16623014,-18.16623014,-18.16623014,-18.16623014,-18.16632283,-18.16632283
293,129.39378202,-56.27326519,-18.94325889,-18.94333275,-18.94333275,-18.94333275,-18.94333275,-18.94333275,-18.94320964,-18.94320964
294,132.10545895,-56.44657541,-18.96985436,-18.96993266,-18.96993266,-18.96993266,-18.96993266,-18.96993266,-18.96980216,-18.96980216
295,113.90548931,-56.87434442,-18.55521539,-18.55522459,-18.55522459,-18.55522459,-18.55522459,-18.55522459,-18.55520925,-18.55520925
296,140.51443808,-56.00983558,-18.45912682,-18.45912001,-18.45912001,-18.45912001,-18.45912001,-18.45912001,-18.45913136,-18.45913136
297,142.355535,-56.07358474,-18.23593026,-18.23588625,-18.23588625,-18.23588625,-18.23588625,-18.23588625,-18.23595959,-18.23595959
298,123.86976033,-56.60311825,-18.50454475,-18.50454551,-18.50454551,-18.50454551,-18.50454551,-18.50454551,-18.50454425,-18.50454425
299,114.00059502,-56.89775979,-18.04173645,-18.04166009,-18.04166009,-18.04166009,-18.04166009,-18.04166009,-18.04178737,-18.04178737
300,109.91459608,-56.96429858,-18.97808948,-18.97816916,-18.97816916,-18.97816916,-18.97816916,-18.97816916,-18.97803637,-18.97803637
301,140.66037579,-56.14397293,-18.25143447,-18.25139305,-18.25139305,-18.25139305,-18.25139305,-18.25139305,-18.25146209,-18.25146209
302,105.71008317,-56.89883507,-18.98038746,-18.98046751,-18.98046751,-18.98046751,-18.98046751,-18.98046751,-18.98033409,-18.98033409
303,130.95288327,-56.26860194,-18.69168903,-18.69172097,-18.69172097,-18.69172097,-18.69172097,-18.69172097,-18.69166773,-18.69166773
304,123.93374181,-56.54830004,-18.64843768,-18.64846242,-18.64846242,-18.64846242,-18.64846242,-18.64846242,-18.64842119,-18.64842119
305,140.61305986,-56.12313478,-18.26924303,-18.26920457,-18.26920457,-18.26920457,-18.26920457,-18.26920457,-18.26926867,-18.26926867
306,110.52639425,-56.97344283,-18.72394569,-18.72398301,-18.72398301,-18.72398301,-18.72398301,-18.72398301,-18.72392081,-18.72392081
307,113.08329172,-56.78155711,-18.83481878,-18.83487458,-18.83487458,-18.83487458,-18.83487458,-18.83487458,-18.83478158,-18.83478158
308,139.69233827,-56.12371943,-18.3102486,-18.31021698,-18.31021698,-18.31021698,-18.31021698,-18.31021698,-18.31026968,-18.31026968
309,116.53703045,-56.83932942,-18.41958846,-18.41957506,-18.41957506,-18.41957506,-18.41957506,-18.41957506,-18.41959739,-18.41959739
310,125.49411217,-56.41094172,-18.68830871,-18.68834009,-18.68834009,-18.68834009,-18.68834009,-18.68834009,-18.68828779,-18.68828779
311,116.82616227,-56.867237,-18.00667413,-18.00659192,-18.00659192,-18.00659192,-18.00659192,-18.00659192,-18.00672894,-18.00672894
312,116.28516215,-56.90109694,-18.17956488,-18.17951148,-18.17951148,-18.17951148,-18.17951148,-18.17951148,-18.17960048,-18.17960048
313,122.94349382,-56.88698223,-18.55263194,-18.55264071,-18.55264071,-18.55264071,-18.55264071,-18.55264071,-18.55262609,-18.55262609
314,132.48295904,-56.16105117,-18.66529078,-18.66531833,-18.66531833,-18.66531833,-18.66531833,-18.66531833,-18.66527242,-18.66527242
315,117.04215314,-56.86865179,-18.11198342,-18.11191876,-18.11191876,-18.11191876,-18.11191876,-18.11191876,-18.11202653,-18.11202653
316,136.19690352,-56.26860883,-18.28101974,-18.28098325,-18.28098325,-18.28098325,-18.28098325,-18.28098325,-18.28104407,-18.28104407
317,120.99712355,-56.45128982,-18.89285272,-18.89291819,-18.89291819,-18.89291819,-18.89291819,-18.89291819,-18.89280908,-18.89280908
318,134.22203623,-56.09178033,-18.67441782,-18.67444689,-18.67444689,-18.67444689,-18.67444689,-18.67444689,-18.67439844,-18.67439844
319,129.78413195,-56.30502924,-18.51843236,-18.51843543,-18.51843543,-18.51843543,-18.51843543,-18.51843543,-18.51843031,-18.51843031
320,127.10945055,-56.27613099,-18.76497307,-18.76501723,-18.76501723,-18.76501723,-18.76501723,-18.76501723,-18.76494363,-18.76494363
321,112.94953724,-56.72082287,-18.87954111,-18.87960436,-18.87960436,-18.87960436,-18.87960436,-18.87960436,-18.87949894,-18.87949894
322,111.89375505,-56.75768155,-18.77149196,-18.7715372,-18.7715372,-18.7715372,-18.7715372,-18.7715372,-18.77146179,-18.77146179
323,124.03777336,-56.5862088,-18.1077904,-18.10772504,-18.10772504,-18.10772504,-18.10772504,-18.10772504,-18.10783397,-18.10783397
324,108.36923335,-56.81292072,-18.94379269,-18.94386665,-18.94386665,-18.94386665,-18.94386665,-18.94386665,-18.94374338,-18.94374338
325,119.72806549,-56.74269195,-18.17401825,-18.17396393,-18.17396393,-18.17396393,-18.17396393,-18.17396393,-18.17405447,-18.17405447
326,116.49778996,-56.70147843,-18.6566856,-18.65671171,-18.65671171,-18.65671171,-18.65671171,-18.65671171,-18.65666819,-18.65666819
327,127.18281848,-56.51547727,-18.31161591,-18.31158451,-18.31158451,-18.31158451,-18.31158451,-18.31158451,-18.31163684,-18.31163684
328,112.58889391,-56.64325942,-18.82710182,-18.82715633,-18.82715633,-18.82715633,-18.82715633,-18.82715633,-18.82706547,-18.82706547
329,139.85716872,-56.11644105,-18.4140508,-18.41403648,-18.41403648,-18.41403648,-18.41403648,-18.41403648,-18.41406035,-18.41406035
330,130.30366421,-56.42138494,-18.56060371,-18.56061381,-18.56061381,-18.56061381,-18.56061381,-18.56061381,-18.56059698,-18.56059698
331,122.65476592,-56.47908016,-18.6350633,-18.63508581,-18.63508581,-18.63508581,-18.63508581,-18.63508581,-18.63504829,-18.63504829
332,130.65263827,-56.39483781,-18.26895346,-18.26891496,-18.26891496,-18.26891496,-18.26891496,-18.26891496,-18.26897913,-18.26897913
333,128.05437766,-56.53932295,-18.20142125,-18.2013715,-18.2013715,-18.2013715,-18.2013715,-18.2013715,-18.20145443,-18.20145443
334,136.1030233,-56.19367138,-18.383472,-18.38345258,-18.38345258,-18.38345258,-18.38345258,-18.38345258,-18.38348495,-18.38348495
335,138.39094096,-56.13177947,-18.13625395,-18.13619334,-18.13619334,-18.13619334,-18.13619334,-18.13619334,-18.13629437,-18.13629437
336,134.36546858,-56.20180105,-18.50887067,-18.50887215,-18.50887215,-18.50887215,-18.50887215,-18.50887215,-18.50886969,-18.50886969
337,125.31736865,-56.25171656,-18.94810752,-18.9481822,-18.9481822,-18.9481822,-18.9481822,-18.9481822,-18.94805774,-18.94805774
